id,screenName,tag,followerCount,lang,tweetID
91920794,FemInt,#nationaldogday,2928,en,769297981660999681
39946488,AMB_MUC,#nationaldogday,309,en,769297981396881408
34432458,Cormination,#nationaldogday,290,en,769297981107560449
14901583,Erin_Alexa_,#nationaldogday,468,en,769297983045328900
352026672,MickyMVTV,#nationaldogday,612,en,769297977290661888
261089449,coredanceparis,#nationaldogday,236,en,769297980105093120
973521180,KOREofEMS,#nationaldogday,272,en,769297980075700229
1647231049,gottabrass,#respecttylerjoseph,769,en,769297980977324032
731677263524171777,Jeramitis,#nationaldogday,161,en,769297971452243969
159602360,BeavertonLib,#nationaldogday,1131,en,769297980616695808
91859660,peachykeenpets,#nationaldogday,486,en,769297970751758337
2982660759,weat_mike,#nationaldogday,237,en,769296159349305345
435428081,katie_schulze1D,#nationaldogday,198,en,769296160225886208
306458782,nikkilune,#nationaldogday,477,en,769296160754249728
11887042,JohnLacey,#nationaldogday,1489,en,769297968927125504
735970103024553985,eletredia,#respecttylerjoseph,130,en,769297969086595072
3323762081,howlteratd,#respecttylerjoseph,273,en,769297968285483008
510663022,CaseeeyyLee,#nationaldogday,2013,en,769297968235155457
629202928,DiamondAlouette,#nationaldogday,179,en,769297964095246337
49072798,34002salisbury,#respecttylerjoseph,355,en,769297963071967232
3371567961,bethany17071,#nationaldogday,222,en,769297961004261377
416246018,Oshivia_,#nationaldogday,302,en,769297960001761280
220488344,ctorres_16,#nationaldogday,410,en,769297959058022400
35830729,66ersBaseball,#nationaldogday,9238,en,769297953987059713
27749449,MaxBateman,#nationaldogday,11853,en,769297958739316740
270693642,Gingy41,#nationaldogday,367,en,769297958181494789
1045605354,CJR16255,#nationaldogday,1168,en,769297954934972416
1969479758,benj0nespt,#nationaldogday,230,en,769297957552283648
54743349,s80may,#nationaldogday,788,en,769297956545507328
323640722,ClaudiaMLab,#nationaldogday,505,en,769297949788471297
61520767,cheech416,#nationaldogday,164,en,769297954557595649
622170274,nikoleanneh,#nationaldogday,462,en,769297954087636992
2350988402,maakeenziee,#nationaldogday,429,en,769297952636477441
398376550,ccarpenter1104,#nationaldogday,2267,en,769297953194332160
369262188,princess_gay,#gloryoutnow,333,en,769297953081044992
2200249315,danaedicicco,#nationaldogday,211,en,769297952795947008
72461887,benlimsumale,#nationaldogday,501,en,769297952212779008
323634092,Rolls_Roiz29,#nationaldogday,460,en,769297947531935744
593028297,PaytonRogerss,#nationaldogday,576,en,769297949067182080
2866733932,1pipewrench,#nationaldogday,236,en,769297950723891202
1337271,darth,#nationaldogday,55543,en,769297950291943425
745741971554246656,GarnernDolan,#nationaldogday,103,en,769296161748443136
234057437,cmaphysicians,#nationaldogday,7393,en,769297949469790208
2272368722,Darbyricks1,#nationaldogday,279,en,769297947561451520
23149504,nameless4fame,#nationaldogday,176,en,769297949503336449
739265577861054465,lynemckeller,#nationaldogday,112,en,769297946391089152
2971251113,YolandaMachena,#nationaldogday,107,en,769297949193101312
567631254,courtnielang,#nationaldogday,438,en,769297944050827269
331685896,__beck_,#nationaldogday,678,en,769297947007840260
768535963211489280,KardashClan03,#nationaldogday,245,en,769296162595545088
1253091414,chloe_coulstock,#nationaldogday,776,en,769296159785390080
753626860538343424,SepticL0ve,#nationaldogday,522,en,769297948354211840
357336616,_AngelaaaV,#nationaldogday,339,en,769296161731547136
77958511,theroyalhalf,#nationaldogday,16593,en,769297946357567488
1025373186,xojulia13,#nationaldogday,140,en,769297944856133632
257225426,__LoWo,#nationaldogday,1261,en,769297944709369856
495377297,DANSNEK0,#nationaldogday,2745,en,769297943484444673
73227148,olivicarey,#nationaldogday,307,en,769297944797478912
2278750910,lauren_carnez,#nationaldogday,537,en,769297374468464640
70864840,allisb87,#nationaldogday,446,en,769297943249588224
211988166,sweeneykamala,#nationaldogday,344,en,769297938312867840
235058712,JAMsessionMB,#nationaldogday,21409,en,769297939684429824
119194870,stephe_22,#nationaldogday,199,en,769297938606493696
2152006495,haileibenedict,#nationaldogday,386,en,769297938396827648
17169946,SodiumFree,#nationaldogday,129,en,769297937277001728
573961864,KellySmithwick,#nationaldogday,343,en,769297937230917633
865113378,ldwyner,#respecttylerjoseph,2215,en,769297935926374400
2778799268,cordillera_Vail,#nationaldogday,289,en,769297926862409728
36864734,MakeupByNoel,#nationaldogday,360,en,769297936001884160
706265779,_MMXIIMALIK,#nationaldogday,997,en,769297935662194688
35281491,kreaume,#nationaldogday,110,en,769297935632887808
554038975,kenziidouthitt,#nationaldogday,650,en,769297935032995841
20559255,ShadowBox4u,#nationaldogday,846,en,769297935024721921
3422158725,POLITICAL_Jeff,#nationaldogday,16947,en,769297934844305408
451312666,24chacho90,#gloryoutnow,317,en,769297932247969792
808137548,Williamskayla12,#nationaldogday,357,en,769297930633224193
468052804,noremac540,#nationaldogday,559,en,769297932541722624
505164021,tnrobertson,#nationaldogday,112,en,769297931266424832
2838570924,zoekaaay,#nationaldogday,1364,en,769297928116547584
4819325698,MuttButs,#nationaldogday,1943,en,769297929484009474
34719079,DarkStarSpace,steve rogers,227,en,769297928322187264
21603956,mthopehs,#nationaldogday,1229,en,769297925948178433
1566981800,KarinnnnaaaYo,#nationaldogday,482,en,769297928607272960
517254699,domdabomb_,#nationaldogday,952,en,769297927206375425
4218162492,Lozano1Jasmine,#nationaldogday,189,en,769297926694719488
16904973,hebb,#nationaldogday,452,en,769297927160430592
2717028910,DanteZazueta,#nationaldogday,160,en,769297926405316608
3128816421,swanqueenxclexa,#nationaldogday,451,en,769297925964984320
545469029,kaylagalloway_,#nationaldogday,512,en,769297922257195008
258886841,Hawa_Son,#nationaldogday,496,en,769297925256208384
2830844781,KinslerTonya,#nationaldogday,522,en,769297924933226496
2269404482,kenzi_limpus,#nationaldogday,148,en,769296162490687489
1274185555,ben_bg3,#nationaldogday,292,en,769296162931118080
3244082751,reefayed,#respecttylerjoseph,269,en,769296166823555072
422516049,StephenJC_94,#nationaldogday,255,en,769296166102175744
4353768497,DomenicDimasi,steve rogers,254,en,769296173014224896
17052472,shelliezdesign,#nationaldogday,411,en,769296170556399616
2279744022,tiffdagoat,#nationaldogday,807,en,769297923301449728
509211666,WCEBroadway,#nationaldogday,1742,en,769296163799375872
4860552193,brendonsday,#respecttylerjoseph,365,en,769296167385632769
346998496,staci_cornell,#nationaldogday,259,en,769296165468721152
340613474,lil_bassett,#nationaldogday,1199,en,769296167964438529
2337567962,jorackk,#nationaldogday,233,en,769296168790609921
1345861819,Honjaadri,#nationaldogday,1703,en,769297913142882305
458926139,ewerskey87,#nationaldogday,508,en,769297913071755264
776527260,EllieSpyTweets,#respecttylerjoseph,933,en,769297912954322945
268517492,3milyhoffmeyer,#nationaldogday,222,en,769296169000394752
3185308402,haleyrburrows,#nationaldogday,391,en,769297978225991680
4354045654,lowqualitycal_,#nationaldogday,825,en,769296170036310017
2946364595,cerynmanders__,#respecttylerjoseph,148,en,769296172854960132
535898833,Mayraalejoss,#nationaldogday,783,en,769297968944021504
475403491,IburnGold__,#nationaldogday,427,en,769297908873048065
180127430,AmandaHara,#nationaldogday,5702,en,769297908495556609
1955177227,Raynie_RayRay,#respecttylerjoseph,141,en,769297901654839296
281763917,maddiewitter,#nationaldogday,326,en,769297890250334209
322670444,marylnn_mya,#nationaldogday,594,en,769297890938322945
1160043914,Iceman13Gaming,#nationaldogday,344,en,769297889340162049
1696488306,hopelisss,#respecttylerjoseph,117,en,769296171751862272
274283112,FakeJakeCorzine,#nationaldogday,3169,en,769296172271988737
851558479,HeatherMackayx1,#nationaldogday,157,en,769296172209041408
338087935,RileighOlsen,#nationaldogday,444,en,769297887419179008
701891322,Abby_Donelson,#nationaldogday,590,en,769296176000696320
597024702,cookiecrumbs31,#nationaldogday,1475,en,769296179830022144
28208347,imogenrosamund,#nationaldogday,140,en,769297889038249985
3009070840,bellav6141,#nationaldogday,343,en,769297884709785600
1287852133,holytruce,#respecttylerjoseph,1614,en,769297878040797184
2568229586,blurredphan,#respecttylerjoseph,1233,en,769297878032318464
6000922,couturehip,#nationaldogday,113,en,769297876308688896
1213125174,chaelinsnatalie,#nationaldogday,348,en,769297876803526656
2500431327,MargaretMcCoubr,#nationaldogday,973,en,769297876409344000
720978961,rhonaaa_,#nationaldogday,875,en,769296177535782914
2842877702,Alyssa_Cutt,#nationaldogday,237,en,769297871334019073
570891523,ChrisFerguson33,#nationaldogday,178,en,769297874127507456
17530705,sadowskiphoto,#nationaldogday,443,en,769297868893003776
622438070,jaay_lyn,#nationaldogday,715,en,769297872139333632
71603240,k80deluca,#nationaldogday,155,en,769297871564902401
1116040189,ACWade85,#nationaldogday,584,en,769297868880510976
243787041,WorstLightskin,#nationaldogday,808,en,769297869882949636
548759086,vinson_kendall,#nationaldogday,217,en,769296182329872385
2649081198,KarenKraftyShop,#nationaldogday,1675,en,769296182266986501
4640515220,rylanavenue,#respecttylerjoseph,529,en,769297969594019840
16134145,mstone03,#nationaldogday,166,en,769297925256187904
19042148,yeseniaa,#nationaldogday,6371,en,769297867517427712
175517454,Gizz_Nichole,#nationaldogday,709,en,769297868943335425
2149166191,clominique_,#nationaldogday,191,en,769297867995480064
25003478,enveus_SF,#nationaldogday,141,en,769297867727044613
57955491,kaylabadey,#respecttylerjoseph,372,en,769297867458617344
1716563821,Psithursm,#respecttylerjoseph,570,en,769297867437592576
4105797735,HeidiCTaylor,#nationaldogday,885,en,769297863843151872
2460733644,jennapeckk,#nationaldogday,348,en,769297863574552576
4832670635,313Resistance,#nationaldogday,1418,en,769297860881813504
580089751,tamarrarose,#nationaldogday,181,en,769297861003575296
3072864707,macey_mccoy,#nationaldogday,284,en,769297860995248128
17566618,davidearle,#nationaldogday,698,en,769297860617580545
522678941,UrbanXenophile,#nationaldogday,1978,en,769297855299194880
399436355,NickMarcella,#nationaldogday,540,en,769297857253896192
64579241,CaseyReed,#nationaldogday,6559,en,769297856062640129
255191922,hailey_mae16,#nationaldogday,331,en,769297855836106752
2243744416,Kdrizzy_32,#nationaldogday,615,en,769297852594085888
2268112058,mackenzieg2013,#respecttylerjoseph,137,en,769297854443560960
890140603,jurrrdin,#nationaldogday,555,en,769297851755003905
143561546,ImPaulDowney,#nationaldogday,802,en,769297851977531392
247452993,TheGersh13,#nationaldogday,142,en,769297850790469632
2440829268,Airforcepugs,#nationaldogday,1259,en,769297848445775872
486009634,e_weaver21,#nationaldogday,400,en,769296182275215360
15121846,Rockstar82168,#nationaldogday,420,en,769297851213975552
3005246316,avalles0201,#nationaldogday,111,en,769297851188776961
421845413,Jazmine_Notley,#nationaldogday,234,en,769297850123579392
27299229,twofriends,#nationaldogday,959,en,769297849196642304
2174799317,Eimyperez_x3,#nationaldogday,413,en,769297849662205953
412743088,alyssaulep,#nationaldogday,667,en,769297848621936640
2237689734,chemicaIphan,#respecttylerjoseph,5989,en,769297848991088640
35724877,falconsledge,#nationaldogday,627,en,769297848340844545
1646599748,xrose_2,#nationaldogday,870,en,769297847938191360
1379718626,KaraRobison,#nationaldogday,520,en,769297848189923328
2870148724,matttyalor,#nationaldogday,394,en,769297848034664448
2278112191,nayelimcorrea,#nationaldogday,958,en,769297846528905216
15519127,kevinj13,#nationaldogday,174,en,769297847632093189
2745165466,teare_lisa,#nationaldogday,291,en,769296187094605824
593874405,jordandupton,#nationaldogday,114,en,769296189699358723
456201604,PAPA_PITTO,#nationaldogday,842,en,769297843576311808
3317340104,vickers_haylea,#nationaldogday,299,en,769297841365798912
760020077185871872,samriddhi_rijal,#nationaldogday,137,en,769297841088888833
23668793,GinaG_01,#nationaldogday,261,en,769296190471045120
746097512,alaina_good,#nationaldogday,157,en,769297839742652417
2652449202,banjo757,#nationaldogday,4280,en,769297839276949504
2543644595,_Mya_Marie_,#nationaldogday,106,en,769297832947945472
1489263655,OksannaSamey,#nationaldogday,134,en,769297834910765056
724998164986642433,Pinkybarbiedope,#ueldraw,2751,en,769297834969538564
848166672,CCole2552,#nationaldogday,1448,en,769297831563784192
353909617,kennedy_austin,#nationaldogday,107,en,769297833853718528
548870861,NoraAbouissa,#nationaldogday,637,en,769297833967116288
614788615,isaiah_814,#nationaldogday,167,en,769297832746577920
2583339252,MariaAlbinXo,#nationaldogday,728,en,769296185546854400
332462813,jsydthesloth,#nationaldogday,769,en,769296187698667524
2232425558,madelinej2009,#nationaldogday,249,en,769296191485992960
116906932,TheRhyno12,#nationaldogday,661,en,769296191049732096
51298103,Mos_Kev,#nationaldogday,245,en,769296191158902784
3236957548,rachhgoochh_,#nationaldogday,176,en,769296190844313600
703841828,GenevieveRohan,#nationaldogday,824,en,769297825372921856
1016305650,canarolls,#nationaldogday,369,en,769297823158460416
18641853,sarahelder,#nationaldogday,1427,en,769297819454832641
69125275,laurafilev,#respecttylerjoseph,274,en,769297821963091968
101170898,Aaronjimenez957,steve rogers,761,en,769297820507525121
2787332788,emilyvgarrett,#nationaldogday,116,en,769297819492491264
2380201082,a_walters13,#nationaldogday,271,en,769297815935811586
1109553440,Simply__Sarah13,#nationaldogday,811,en,769297815906426880
269402291,Caaarlee_,#nationaldogday,1659,en,769297909053390848
1973991600,Gr4nthrax,#nationaldogday,387,en,769297817672220675
1252885092,hannahmlandrews,#louisweloveyou,578,en,769297817814835200
49788736,nabuvi,#nationaldogday,164,en,769296191204974592
1705989528,Tatty_moreiraz,#respecttylerjoseph,731,en,769296193683857408
742353477217726464,dadddydev,#nationaldogday,1162,en,769297817718358016
161731249,daniellemmathes,#nationaldogday,233,en,769296189539966976
2822807635,hannahh_z,#nationaldogday,128,en,769297816619323392
3171964417,rix_rixmichaeld,#nationaldogday,119,en,769297816778706945
2281444507,jenny146s,#nationaldogday,178,en,769297816460156928
341218703,sandrosmom,#nationaldogday,1052,en,769297813792559108
3173906749,june_katelyn,#nationaldogday,276,en,769297812433448961
577384344,falconerstuart,#nationaldogday,298,en,769297808734228485
2313996187,jundy__,#nationaldogday,516,en,769297810386628609
25271393,NatalyTavidian,#nationaldogday,1073,en,769297811141779456
1750538718,gardenmgc,#nationaldogday,995,en,769297810961334273
1924926288,stuckstateside,#nationaldogday,141,en,769297810483183617
2876274064,lornkennedy,#nationaldogday,900,en,769296193373503489
441006019,Matt_YUPP,#nationaldogday,247,en,769296194841346050
2989080275,runningtoavi,#nationaldogday,112,en,769297808415268864
1115846870,alyssa_ezell,#nationaldogday,108,en,769297805450018817
2199863865,icecoldfirehp,#nationaldogday,551,en,769297801486471168
3322124423,IMPLlCITDUN,#respecttylerjoseph,1134,en,769296184531750912
4174130232,mmichelleflores,#nationaldogday,427,en,769296195629953025
2993842164,lexielanae24,#nationaldogday,589,en,769297798185508864
724349403440549888,paigeeeme,#nationaldogday,205,en,769297803638177792
342785366,_kayytlinn,#nationaldogday,578,en,769297803579367425
224379463,MHSagar22,#nationaldogday,214,en,769297802614702080
194573086,nevylou,#nationaldogday,814,en,769297801943580672
744710144387342337,arianaadelgado,#nationaldogday,398,en,769296200935800832
379484230,fuxcarley,#respecttylerjoseph,286,en,769296200751321088
505086363,CountyTidings,#nationaldogday,816,en,769297800064401408
50070206,IAmSimonHarris,#nationaldogday,5934,en,769296201371885568
3862234517,ohgodpadfoot,#respecttylerjoseph,212,en,769297800043565057
333830570,AshleyBDixon,#nationaldogday,783,en,769296201187336193
2341217161,godlyaudrey,#nationaldogday,920,en,769297799326203905
102503306,getprettyau,#nationaldogday,123,en,769297800102289409
1684669032,__toriapnelson,#nationaldogday,320,en,769297798336483328
296427309,EyeSeeYou619,#nationaldogday,5556,en,769296202185658368
492641992,Healingmama85,#nationaldogday,2671,en,769296201514704896
299437683,anywaymarano,#nationaldogday,377,en,769297798152019969
736748336183529473,amessofchaos,#nationaldogday,1732,en,769296202278006785
50798387,ohjsmoove,#nationaldogday,476,en,769296208305217536
384555781,krex_,#nationaldogday,372,en,769296208259125248
736116181,RoadyMoney,#nationaldogday,434,en,769296205159473152
610203503,boyishh_,#respecttylerjoseph,427,en,769296208317644800
2896868317,KaylaTrisha_323,#nationaldogday,820,en,769296209152540676
2916540339,ermajeanne,#nationaldogday,448,en,769296209433374720
22926133,SimonFMcBride,#nationaldogday,3341,en,769297795186647041
1437386238,ashley__roseee,#nationaldogday,521,en,769297797099114499
1932369128,grrrlfitz,#nationaldogday,305,en,769296210305748992
3191758887,lostboymalec,#nationaldogday,1779,en,769296212361117697
636401386,colourstripped,#respecttylerjoseph,3264,en,769296221420789764
1548716516,nurbano__,#nationaldogday,504,en,769296222179975168
211250225,TamCampbell1874,#terremoto,1516,en,769296226097459201
3379026999,madisonhoran88,#nationaldogday,244,en,769296224876986368
2450047970,gokelseyw,#nationaldogday,243,en,769296227531882496
226519587,xtofallabout,#nationaldogday,1745,en,769296222192541697
48465249,leahannarelli,#nationaldogday,365,en,769297798437203968
2241310622,ryansvest,#respecttylerjoseph,615,en,769297798386843648
1873613953,jonnyfashion,#nationaldogday,770,en,769297798068068352
1053599592,annie21mcnamara,#nationaldogday,799,en,769296225510236160
585271944,_myrdhell_,#respecttylerjoseph,204,en,769297790665129985
4761044484,haubensakt17,#nationaldogday,250,en,769297787628380161
175618619,_jeanshorts,#nationaldogday,285,en,769296242945863680
706115712675348480,IbisTerry,#nationaldogday,342,en,769297790002405376
415236136,samanthajo497,#nationaldogday,509,en,769297788928569344
547216242,Belomie1,#nationaldogday,1602,en,769297788970627072
2896294831,ComicBookNOW,#nationaldogday,282849,en,769297786550484992
1027966496,erinsmith_58,#nationaldogday,333,en,769297783144583168
2186436213,tiffanyjoannaxo,#nationaldogday,238,en,769297786516959232
32994613,Thomas71096,#nationaldogday,2260,en,769297783245443072
4623604881,versa_bray,#nationaldogday,235,en,769297785837400066
525825263,grackATTACK21,#respecttylerjoseph,473,en,769297782993747968
3228958628,nahhhtay,#nationaldogday,1053,en,769297782360375297
1321429039,thetwinanthony,#nationaldogday,184,en,769297780976287744
626258079,senpaicoffee,#respecttylerjoseph,268,en,769297779944415233
68841174,ItsKellyDarling,#respecttylerjoseph,341,en,769297779592138752
1669070684,SarahSkibinski,#nationaldogday,215,en,769297774315724800
1460743224,gtapex41,#nationaldogday,1055,en,769297777155305472
45868006,ATLHawksCheer,#nationaldogday,6928,en,769297778270953472
401008455,Cassandraa_xoxo,#nationaldogday,202,en,769297778082209792
2356737325,Ava_McCoy_,#nationaldogday,507,en,769297775385120768
3011615596,HundleyJason,#nationaldogday,116,en,769297777524367360
1321333776,iamsammiemarie,#nationaldogday,422,en,769297773569118208
156418960,DanWourms,#nationaldogday,525,en,769297774739193856
12200552,TLI_Mark,#nationaldogday,345,en,769297766136877056
462430129,Aytay96,#nationaldogday,280,en,769297764924530688
2223279218,andreanamineo1,#nationaldogday,698,en,769297765977452550
235284057,rauhlslegend,#nationaldogday,3236,en,769297765407096832
1668966600,michelleeaf,#respecttylerjoseph,557,en,769297751830097920
38591030,lagirl1971,#nationaldogday,257,en,769296246276186112
2301800231,artsylemon,#respecttylerjoseph,1201,en,769296246355947521
572455380,GabiRemes,#nationaldogday,307,en,769297751578386432
2151881604,health_e_bits,#nationaldogday,1090,en,769297751309975552
136652344,_jackiedavis,#nationaldogday,1152,en,769296245529587713
4424343974,tyjosthumbs,#respecttylerjoseph,432,en,769296245219270657
740808157707051010,PhiIsbuns,#respecttylerjoseph,527,en,769296245319872512
91819676,HopeHines,#nationaldogday,580,en,769296260675153920
540713073,johannababyee,#nationaldogday,152,en,769296261103181824
3015885549,lamontsophie4,#respecttylerjoseph,102,en,769296262390841344
1676309203,VickiCBrown1,#nationaldogday,154,en,769296261979574272
1798933886,theborealist,#nationaldogday,215,en,769296259324710912
1583418008,angelabholland,#nationaldogday,160,en,769296262642356224
14504267,fcn,#nationaldogday,7003,en,769296265528107008
2347916954,chillviu,#nationaldogday,104,en,769296262600400896
2936438985,KarolineBrown__,#nationaldogday,298,en,769297747530883072
1113274626,TroyeBoi17,#respecttylerjoseph,153,en,769297748738863104
190885143,BillMcCleery01,#nationaldogday,2034,en,769297745639243776
2934270516,T_Shack97,#nationaldogday,267,en,769296264974307328
98913463,NatalieC1205,#nationaldogday,158,en,769296262894088192
707169103534886912,aljinpetate2,#nationaldogday,325,en,769296265054081024
712761704275378176,kayleelaray__,#nationaldogday,282,en,769296264341155840
170061178,TNTLovesTheWWE,#nationaldogday,2343,en,769297745328898048
942564841,riptide940,#nationaldogday,186,en,769297745115054080
1884623641,cshumway1,#nationaldogday,368,en,769296271647662080
379192522,Dishique,#nationaldogday,111,en,769297863905939456
744894584694550528,AleahBell69,#nationaldogday,192,en,769297744217329665
3938595472,mmakowskii,#respecttylerjoseph,169,en,769297818876055552
465303739,CarleeShane,#nationaldogday,461,en,769296268451516417
31173288,isabelladthomas,#nationaldogday,197,en,769297817416273921
840489438,crimzinvegan,#nationaldogday,367,en,769296267834830848
1059377952,withconallie,#respecttylerjoseph,4298,en,769296271827955712
31245757,Krizia_jayne,#nationaldogday,1008,en,769296267419586560
1539269893,rdorethy,#nationaldogday,126,en,769296271400022016
121509351,Danny_Tracy,#nationaldogday,391,en,769296266752851968
727734523,GinaAndrea513,#nationaldogday,608,en,769296268396859392
960860575,battIeborn_,#respecttylerjoseph,373,en,769296269961486336
485244469,BroItsJo,#nationaldogday,161,en,769297743965671424
787993591,OMGdelicious,#nationaldogday,457,en,769297741742678016
482860147,lukesnxtella,#respecttylerjoseph,7092,en,769297743323992065
242532040,jsutterfield04,#nationaldogday,333,en,769297743558868992
1512675240,Pablo_faps,#nationaldogday,124,en,769297743164559360
528590354,_laurenhamblen,#nationaldogday,375,en,769297739222020096
1475740753,Hannahj99Hannah,#nationaldogday,344,en,769297741180698631
2787123007,missimpolitic,#whatsapp,13561,en,769297741700734976
30524827,astroterf,#nationaldogday,7348,en,769297740803309569
754239445,_Big_Mike_12,#nationaldogday,512,en,769297740731940865
289414883,ThisGrl27,#nationaldogday,121,en,769297737963610112
532476731,Ldyr8rLIVE,#nationaldogday,4045,en,769297738328444928
4902735914,feaasabbs_,#nationaldogday,454,en,769297739494547456
99224199,ixypaz,#nationaldogday,3941,en,769297738194362369
20530584,Navycompass,#nationaldogday,5163,en,769297737489657857
11162312,dj3756,#nationaldogday,331,en,769297738047553536
16983130,LaineLyrixx,#nationaldogday,154,en,769297737183551489
26258792,RachelleMurcia,#nationaldogday,2997,en,769297733702258688
1088011020,emmiegem,#nationaldogday,374,en,769297734981431296
97960359,AmusingMouth,#nationaldogday,2030,en,769297735761756160
251710486,JoboTheGoalie,#respecttylerjoseph,830,en,769296280707223552
111503911,BarNone1890,#nationaldogday,457,en,769297733559648256
1120293464,Lobosjrgaming,#nationaldogday,20693,en,769297734801035264
1672486766,KarlieJase1,#nationaldogday,396,en,769297734863958016
28943358,t3songer,#nationaldogday,472,en,769297734365016065
1945394280,JJetzer,#nationaldogday,143,en,769297728253800448
490673892,TaylorESchlegel,#nationaldogday,379,en,769297727138111492
2563742973,emmabailey1301,#nationaldogday,196,en,769297728237146112
2548700288,sam_clark16,#nationaldogday,299,en,769297727985487873
71320644,AllieXOXBrennan,#nationaldogday,153,en,769297724638461952
922125086,SoSoSoell,#nationaldogday,212,en,769297726517510145
1180562960,AnashehM,#nationaldogday,528,en,769297725556793344
965032404,CALlie_FORNIA10,#nationaldogday,636,en,769297722889244673
277819096,danniehenton,#nationaldogday,503,en,769297722759323648
4756970174,RaceKing56,#nationaldogday,109,en,769297720951513088
53437982,Poetoftrash,#nationaldogday,535,en,769297711984017412
39193937,ElizaaTee,#nationaldogday,4402,en,769297710931247104
302286095,miggie818,#nationaldogday,276,en,769297707441778688
1064464381,rdb1191998,#nationaldogday,165,en,769297706959319041
2491623396,rachelbollard,#gloryoutnow,132,en,769297704748998656
3168069127,Dan_LaRocca97,#nationaldogday,618,en,769297702437937152
802657628,hanaa_ossama,#respecttylerjoseph,1051,en,769297704182767616
538532032,Ljh_art,#nationaldogday,2185,en,769297701410181120
3222865165,labowlauren,#nationaldogday,481,en,769297700181319680
273770019,fifthsharmony,#nationaldogday,5555,en,769297695030800384
3171144279,kamthegypsy,#nationaldogday,2054,en,769297697291563008
522644099,LaurenChanda,#nationaldogday,162,en,769297696989380608
352291719,sheepish_spud,#nationaldogday,942,en,769297697136320512
405309950,clairecrawford5,#nationaldogday,609,en,769295683539111936
412502080,JennyEarls,#nationaldogday,138,en,769297696943378432
2436179478,priscilacossio,#respecttylerjoseph,104,en,769297695810789376
2836355308,PanicAtTheDucko,#respecttylerjoseph,182,en,769297689171288065
2535803475,taylorxoxo_91,#nationaldogday,165,en,769297689292967936
3053044532,hallieeemarie,#nationaldogday,600,en,769297649438646272
2200568718,_kevinla,#nationaldogday,438,en,769297651426746369
937631059,JoshuaPhinn,#nationaldogday,105,en,769297651212886016
601271435,SamInHats,#nationaldogday,768,en,769297646565650432
280680948,casey_puma,#nationaldogday,385,en,769297745068916736
523644574,jerryjacob33,#nationaldogday,2167,en,769297650357116928
100090047,ayee_ashlee,#nationaldogday,783,en,769297645386870784
2150388389,__oregano,#nationaldogday,307,en,769297645726674945
1918254235,Butonthursdayxo,#nationaldogday,445,en,769297744326434816
739485012635045889,HeathensChild,#respecttylerjoseph,685,en,769297643591831552
36796298,AmyHappyApple,#nationaldogday,497,en,769297744347422722
2535616391,sadieprestooo,#nationaldogday,462,en,769297643205980160
722854579201650690,b_windle00,steve rogers,101,en,769297633181626368
623030031,myfriendLiz,#nationaldogday,345,en,769297631772160002
2606608016,EscapeManor,#nationaldogday,1738,en,769297650583678979
1072709118,hayziemug,#nationaldogday,327,en,769297644799668224
333241162,kimberlythi,#nationaldogday,132,en,769296281634168833
251354077,trevorprzybyla,#nationaldogday,283,en,769297623127846912
39077059,JRunt5,#nationaldogday,457,en,769297644376121344
2536073458,amayalokeyyy,#nationaldogday,117,en,769297618430066688
3300004228,Weird_Child123,#nationaldogday,294,en,769297616626716672
19865317,kellylk12,#nationaldogday,867,en,769297615062179840
1697801592,SamuelWoznicki,#nationaldogday,428,en,769297150152892416
319393487,MoveMaker_,#nationaldogday,1532,en,769297609051676673
599879963,MackenzzieGrace,#respecttylerjoseph,932,en,769297609320267776
85247370,ThaWhiteRanger,#nationaldogday,139,en,769297642845188097
4101775193,travisbickle247,#nationaldogday,126,en,769297607357325312
881381648,hannahqmb,#nationaldogday,696,en,769297607919177729
2686651847,ezy06001,#nationaldogday,493,en,769297606874796033
2849085322,Vaporizedhemmo,#respecttylerjoseph,188,en,769297606178660354
188903173,F_Grisanzio,#nationaldogday,1421,en,769297627011805185
2696996580,wildlove_x,#nationaldogday,359,en,769297603322318848
470542730,floRider28,#gloryoutnow,169,en,769297625518477312
318729819,mpschultzzz,#nationaldogday,333,en,769297601455718400
18025739,haroldcriswell,#nationaldogday,110,en,769297620690808833
1679433990,sashaklein_,#nationaldogday,226,en,769297600444981249
3317169110,j_acquelynn,#nationaldogday,382,en,769297601065725952
2969178689,janaeraleigh,#nationaldogday,230,en,769297608204554240
196994946,Aki7019,#nationaldogday,811,en,769296281663475713
3315611647,otogariadonisP,#nationaldogday,154,en,769297599903862784
243238917,stopolive,#nationaldogday,2751,en,769297599417425922
79896414,Bumblepoint139,#nationaldogday,462,en,769297598784020480
32807537,Mamboxs,#gloryoutnow,516,en,769297144251506688
758280755558617088,notamberly,#nationaldogday,111,en,769297598326960128
2561365967,Znickoo,#nationaldogday,602,en,769297597517312000
3065791383,sunshinejmc_,#nationaldogday,149,en,769297597710397440
3804971963,ilovesleep9001,#nationaldogday,240,en,769297591783813120
1541934522,OhMyBarney,#nationaldogday,309,en,769297590064119809
462998198,FirmanFahmie,#ueldraw,493,en,769297588377968641
1569648434,NicoleTepinski,#nationaldogday,638,en,769297587199287296
521739419,kayla_rae01,#nationaldogday,1227,en,769297581943816193
2813738574,OnlyRealtruthie,#nationaldogday,144,en,769297585102139392
